url_origem,regra_wcag_id,titulo_erro,seletor_css,snippet_html
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/o-programa"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/destaques"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/calendario"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/curricular"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/corpo-docente"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/corpo-discente"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/egressos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/selecao"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/bolsas"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/matriculasedisciplinas"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/estagiodocencia"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/credenciamento-docente"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/docsforms"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/tutoriais-e-procedimentos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/normas"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/contato"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/intercambio"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/autoavaliacao"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/profgeo/planejamento-estrategico"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgst/sobre"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/linhas-de-pesquisa"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/corpo-docente"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/estrutura-curricular"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgst/corpo-discente"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgst/producao-cientifica"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/extensao4"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/documentos1"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/gestao-do-programa"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgst/noticias"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgst/autoavaliacao"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgst/planejamento-estrategico"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/spa/sobre"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/spa/atendimento"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/spa/equipe"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/spa/grupos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/spa/estagio"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/spa/contato"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/acesso-institucional"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/acesso-acoes-e-programas"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/acesso-participacao-social"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/acesso-auditorias"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/acesso-convenios-e-transferencias"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/acesso-receitas-e-despesas"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/acesso-licitacoes-e-contratos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/acesso-servidores-bolsistas-e-funcionarios-terceirizados"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/acesso-informacoes-classificadas"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/acesso-servico-de-informacao-ao-cidadao-sic"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/acesso-perguntas-frequentes"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/acesso-dados-abertos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/acesso-sancoes-administrativas"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/supercom/a-supercom"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/supercom/catalogo-de-servicos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/supercom/politica-de-comunicacao"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/supercom/guias-e-manuais"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ntvru"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/supercom/dircom"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/supercom/compras"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/supercom/noticias"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/teste-redr"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/supercom/dircom/eventos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/especializacao/genetica-biologia-molecular-humana/docentes"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/especializacao/genetica-biologia-molecular-humana/lato-sensu"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/especializacao/genetica-biologia-molecular-humana/proposta-curricular"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/especializacao/genetica-biologia-molecular-humana/informacoes-gerais"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/especializacao/genetica-biologia-molecular-humana/areas-de-atuacao-profis…"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/especializacao/genetica-biologia-molecular-humana/turma-i-2017"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/especializacao/genetica-biologia-molecular-humana/inscricoes-turma-2025"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgmcf/o-programa"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgmcf/grade-curricular"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgmcf/corpo-docente"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgmcf/corpo-discente"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgmcf/egressos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgmcf/documentos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgmcf/planejamento-estrategico-e-autoavaliacao"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgmcf/credenciamento-e-descredenciamento"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgmcf/contato"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgmcf/regimento-interno"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgmcf/destaques"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ii-conic-virtual/organizacao"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ii-conic-virtual/comite-interno"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ii-conic-virtual/comite-externo"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ii-conic-virtual/contato"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ii-conic-virtual/noticias"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/cav/coordenacao-de-monitoria/sobre"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/cav/coordenacao-de-monitoria/monitoria2021"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/cav/coordenacao-de-monitoria/declaracoes"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgep/sobre"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgep/grade-curricular"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgep/corpo-docente"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgep/corpo-discente"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgep/egressos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgep/intercambio"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgep/contato"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgep2/autoavaliacao"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ppgep2/planejamento-estrategico"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/abono-permanencia"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/acumulacao-de-cargos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/adicionais-ocupacionais"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/admissao"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/afastamentos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/auxilios"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/averbacao"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/concessoes"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/declaracoes"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/estagios-e-bolsas"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/estagio-probatorio"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/exames-medicos-periodicos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/ferias"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/frequencia"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/gratificacoes"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/identidade-funcional"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/ir-e-dependentes"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/incentivo-a-qualificacao"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/licencas"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/manual-desapensacao-anexacao"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/movimentacao-de-pessoal"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/pensao"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/planos-de-carreiras"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/processo-administrativo-disciplinar"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/progressoes"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/rsc"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/manual-do-servidor/reposicao-ao-erario"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/servico-voluntario"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/cariolab/sobre"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/cariolab/equipe"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/cariolab/projetos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/cariolab/pesquisa"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/cariolab/noticias"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/cemene/sobre"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ceme/projetos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/cemene/documentos"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/cemene/pesquisa"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/cemene/equipe"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/cemene/noticias"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/iii-conic-virtual/organizacao"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/iii-conic-virtual/comite-interno"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/iii-conic-virtual/comite-externo"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/iii-conic-virtual/contato"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/iii-conic-virtual/noticias"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/institucional/cppd/sobre"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/institucional/cppd/legislacao"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/institucional/cppd/equipe"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ccm/areas-academicas/cirurgia"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ccm/areas-academicas/ginecologia-obstetricia"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ccm/areas-academicas/medicina-clinica"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ccm/areas-academicas/medicina-tropical"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ccm/areas-academicas/neuropsiquiatria"">"
https://www.ufpe.br/perguntas-frequentes,target-size,Touch targets do not have sufficient size or spacing.,div.search-custom__input-group > ul#search-list > li.navitem > a,"<a href=""/ccm/areas-academicas/patologia"">"
