pca_1,pca_2,cluster
-0.6267303446473109,-0.33546728656155905,2
-0.6267303446473109,-0.33546728656155905,2
-0.6267303446473109,-0.33546728656155905,2
0.581643445449126,0.38325025017775116,2
-0.6267303446473109,-0.33546728656155905,2
-0.6267303446473109,-0.33546728656155905,2
-0.6267303446473109,-0.33546728656155905,2
0.439021442020541,0.24559913041667703,2
3.3614205573440272,3.679476540153684,1
2.5067655268780804,3.5349556817453105,1
2.881019799788227,3.5825169685344993,1
2.5067655268780804,3.5349556817453105,1
2.881019799788227,3.5825169685344993,1
2.5814341293648213,3.533051172419054,1
2.5067655268780804,3.5349556817453105,1
2.5067655268780804,3.5349556817453105,1
2.5067655268780804,3.5349556817453105,1
2.5067655268780804,3.5349556817453105,1
0.785072887153934,-0.19903399332160052,2
-1.194010985228641,-0.3375799212710403,2
-0.3326088153030762,-0.49173246017929095,2
-0.9511024057022663,-0.49504980030950724,2
-0.722135938611795,-0.447664626630344,2
-0.722135938611795,-0.447664626630344,2
-0.20131893281633395,-0.3529158976862051,2
-0.9511024057022663,-0.49504980030950724,2
2.716455679418755,-0.3395048738598172,2
0.5362395759525451,-0.4784693284174131,2
-0.34091916148468865,-0.23006426127923263,2
0.5362395759525451,-0.4784693284174131,2
0.5362395759525451,-0.4784693284174131,2
1.2797153463780409,-0.3619409104543875,2
0.5362395759525451,-0.4784693284174131,2
0.4174820976177,-0.33581160865594656,2
0.5362395759525451,-0.4784693284174131,2
